"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cyprus","CYP","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.419255356415","149.493012840461","147.195228621501","147.338509151311","156.676015413795","162.937571285187","180.680730068928","212.209238098344","226.355979301383","234.2515929319","242.541132511585","249.218122126626","254.66806457038","251.830384825679","243.416337343981","216.242757371797","191.783932232274","135.318599181494","106.684140672815","106.473520309929","87.3952443793853","71.4534790229524","62.6962568493563","58.6873411345592",
"Czechia","CZE","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.1618107629241","65.2863894334243","64.5758778196693","62.97091748363","64.1908462522882","56.4694884558141","51.1442282034601","44.6857940575905","36.9324742415227","23.5469774809519","24.2503786358661","25.6084231471379","29.198511293775","33.8468188673217","38.7111386653992","43.2837473288349","45.0769166431167","45.8702955056247","47.9331340018142","49.0549453111","50.2898649104068","49.0926941934326","49.2604496354432","50.5721831167678","50.2324425641548","50.7185195587911","49.4401047128065","51.9829906329751","52.0361206166061","48.6347695390782","47.977128915192","48.3063628098512",
"Germany","DEU","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.240170458005","110.165745012493","108.505942047742","105.024726999965","103.75352043032","100.341277234171","95.4983439670839","95.3869976213277","96.8244036763439","86.7438437956316","83.2221296232272","82.1589927081325","80.6622652827767","77.7737951272457","76.6157535689401","75.9672852311091","76.104751869497","76.6835998636018","78.0186314669805","83.8361036867829","82.8360977679616","81.807984622583","77.8765992521891","",
"Djibouti","DJI","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","55.942971330412","","54.8480931837742","52.7061022270465","52.94457128538","45.444480657609","43.1383476450468","41.177716834783","39.6068412804582","38.3092917999394","42.8472913086732","44.3476279970386","43.176323094833","46.0609959713861","28.8550655119462","32.0654354143763","26.4404220559006","24.3962198776258","22.5844501693345","21.1118901795143","20.0751157306315","20.1829119250613","22.5217826972719","24.3356079532783","29.3471303326915","33.1101651364158","30.9088339588642","28.9308988431593","22.1463874057357","22.1377018857024","21.7028460975101","20.4371265619881","21.1727542584921","21.6332373941692","22.3514833157846","21.153639250123","18.5968581486669","19.8343292529775","21.7189297846208","23.4742077632262",
"Dominica","DMA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","20.8773091294556","22.2143588776937","24.7441989252911","25.3239816315363","27.2908169100814","27.9218746988436","29.6821254651116","27.591229384774","27.5936805143508","23.6089878543735","22.8247764528708","27.8633564204123","34.307481795347","38.8208362446218","39.5087299447216","41.773213494525","43.6814396910638","43.7766352390692","46.4959997841367","45.4253202731984","47.2265209578642","47.0953808686862","46.8628523583589","50.4332663238446","43.1318255408919","42.7761983732133","41.7298305488313","42.0733437896781","45.2101842127672","47.2177383513182","46.5457044101112","46.7316610211341","46.398284692243","50.4433536142261","52.3689632609876","55.2126750939529","52.6516931770331","48.813726061265","47.5724320136163","44.1506480003869","47.2243698473433","41.653873816514","38.3560218453579","50.7542625074397","49.3802060716119","45.8489422030946","41.7730066174571","39.3862299594619",
"Denmark","DNK","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","43.7348840108541","43.4516069363321","43.9105708562283","45.6408249202447","45.4795947798623","45.7173720968224","48.7282543233631","47.9757305150909","48.3849601812806","48.5504200826611","47.0406130567135","46.3687709773924","46.7817520603935","46.3273786283841","44.9491510054954","47.8184643158875","47.7298878424395","45.4388976204367","42.7911561781331","39.7448022404328","39.4499585435784","37.7655516044169","36.4503271725571","38.4968370418734","40.8844577815343","43.672520025263","54.8422364682793","49.720322566295","47.8985266674975","50.7971350190277","50.3413528984755","41.8821018591166","39.3314977103696","34.2610361447159","30.2917917682028","30.3717471131793","31.0162483179942","31.5660006191374","34.3428442810392","34.0955585310025","132.060935621086","138.754103332937","141.481850362666","139.886814789913","145.292998792918","157.138147842747","168.745502563994","184.0374247006","190.31686614058","200.399182317735","192.829946750657","187.071128261478","182.294825006608","176.47778714251","173.406264223471","170.482608410684","167.059346282627","162.056089653455","161.960223775062","161.898678914292","163.53675512979","154.367211649864","142.75264078457","146.598052680389","142.438081498076",
"Dominican Republic","DOM","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6407582982231","19.6494366342449","18.6926214053015","20.7082666024064","20.7401125439887","21.5664624818529","22.7350961859087","22.9374372388722","22.5374088267045","23.4371404845689","25.2661648516991","26.0392720542651","26.9063969746819","27.5827678514226","27.3911536580126","28.0978072005075","30.6276284346111","27.7700298032382","27.965465423142","30.8419895792968","31.920114353993",
"Algeria","DZA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","14.9476416903108","18.1089879234105","15.5450766177048","17.2393183870346","23.524733912597","32.1862150432726","28.4405103631052","35.0087124465106","47.7299373321854","49.1380234302963","42.0064972801395","49.9654113906647","53.5538469381527","49.9043996134953","53.8222767934227","51.9872152450716","48.5083071549849","52.5710549694013","62.1613701712999","65.0671802290122","66.49738338512","68.7298279898722","69.3118504270909","67.5325921773011","68.1467782691188","63.1937151598325","56.1432167218921","46.2891664910387","7.25481764444156","6.61775301930963","6.48910489572955","5.19938703509485","5.36490270870533","3.90741685713155","4.56382248155228","5.38808930151893","5.96563998570152","7.38450388552899","11.2566389037062","10.3642725018405","10.2103283916163","11.5002886298427","11.5208153731445","12.3058156265958","12.1301917581652","14.8475768615457","13.790133198986","12.5651064123385","12.9086438651722","15.0652748989807","16.4216636360138","19.2203451351034","20.2524548230485","21.8603855833638","22.387148870126","22.9128695368994","26.1172134194462","22.659990400839","18.2351921382804","18.8693623092257","19.4458130002613",
"East Asia & Pacific (excluding high income)","EAP","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","47.0355691202993","45.7955675467407","45.7135850571307","48.4466125815731","51.678538962209","52.7949897872925","54.8544076266115","57.5947624435595","63.1448433418915","71.5866508720688","","68.1169831837407","71.3170719087205","76.2464870907929","78.0855535918099","79.1247612328832","86.9671294999832","80.7387857141929","80.5580886828025","87.2401687642252","95.0543433329531","100.89007105518","104.120487151599","104.562311444961","103.9021483089","109.7854832945","116.648381694813","110.754672783546","104.657737604706","102.321741968247","100.242642269393","96.9069856488812","109.551453196353","109.866797807887","108.703174068939","114.553082649214","120.356021749928","126.037670922542","137.353848742296","139.946300774312","139.204295310933","142.608491258991","148.206694768299","164.313386202663","161.23906558854","166.777276402906","173.877614517504","178.025721914693",
"Early-demographic dividend","EAR","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","10.5455189024997","11.2652099564792","11.0074933637115","11.1888306609614","11.1345987958844","15.3881850164039","16.5324758573447","16.7888835677253","17.5302287143903","18.5289114653957","19.219742828537","19.7336295498578","20.3298290855518","20.5287599599293","18.4755241752451","20.1322112754742","20.6943811131606","21.4369447682352","","23.9981430302922","23.8005155836883","24.9430586401894","26.230301077533","27.9015403511625","27.6200039683612","26.624850874821","28.2921045347133","29.2532433810593","29.9859265271906","31.4453862286601","27.9431123204076","","","","","","","30.2777845039304","30.3086325243631","30.5037668349531","29.5658675948686","28.8500210079904","29.0673199419412","30.5839748639196","32.9035792697159","34.9292207237117","37.3140784394832","39.0468034246754","36.9851900448848","38.3313113117979","39.5072635576369","39.8535557445069","40.7811429783027","42.0481052214477","43.7048365317896","45.6870381171882","46.1326167690688","45.6532453466753","47.262023167983","45.8003590590652","48.8884662874952","45.9919583765644","","","",
"East Asia & Pacific","EAS","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","87.3472348704939","96.6904020735699","106.630749555565","107.432476768977","99.7654746331828","102.323403531084","102.629795174895","94.4900923194679","99.3491221837407","98.3045964987548","99.6764212471739","102.308301958023","103.387577586903","108.396481151639","110.066426161866","114.564887564886","127.037320238164","141.855861896084","148.382653722342","152.436044848297","155.953843848544","156.383238555085","159.284705420719","164.58699587366","164.528953577926","160.815842426412","156.674201270309","164.330432293733","172.172476203343","175.759659385188","169.473644454915","150.917933017807","149.27006066758","150.334682296202","143.229115099021","139.93884857","136.443829453341","130.276823584052","127.836449174512","134.491694193729","130.392685824211","128.534972131105","130.640264550273","133.052440547589","136.60389662014","143.017026476968","145.963969207383","146.222609160187","148.119575119641","154.112694558811","169.873892956651","167.549154616122","170.673479831849","174.905980043257","178.311389943381",
"Europe & Central Asia (excluding high income)","ECA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4425786594036","43.9544516081158","47.9664149632682","50.1894708529706","51.2905957074422","54.9872163193346","56.7372212119194","54.7384144529967","55.6821398158707","54.4997561366378","51.079416209559","49.0735604387164","55.92928670126","52.2064037848087","43.1535460121502","40.9300778690441","40.6408401031784",
"Europe & Central Asia","ECS","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1883519265712","91.8300735833169","93.1943467522108","95.2620133171408","99.0985189469094","102.890137572905","107.554746688911","107.123493532371","110.30953088679","106.51318815845","102.589359038187","100.277885699755","97.5516780386036","95.1667584789846","94.0046339969068","93.3698331798721","89.1665756016452","88.2527817308709","87.3075394869259","96.0473055203237","90.8491065400688","87.9261604345194","82.2611649520284","80.2310826768673",
"Ecuador","ECU","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0719396318142","18.0551202336506","20.5413980220229","21.9843010481258","22.3312165490477","23.3804598593846","23.9648755618427","24.8896332211154","27.0843336858919","27.5915486903939","28.44437278344","28.5522332055412","29.208430980274","29.9362613682185","31.5046558000332","34.2208461040213","38.3374947486699","42.6915820194147","49.0557050652741","49.7533981232754","52.3799487703168","54.4947251674632","56.1805159157774",
"Egypt, Arab Rep.","EGY","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","17.4631348989623","16.7582417582418","17.8337315444465","17.4182916781104","16.0732600732601","14.8973736482013","13.5975135975136","12.7741833675241","14.1709334383616","14.7517256735694","12.2907296351824","12.3678051959594","11.8317533568708","10.2777082812109","13.2173169139332","16.6000829156145","17.1016913760702","18.7176457691324","18.3207435157322","18.9957508878742","13.9363765430743","25.8951082676564","24.7087638047738","25.8481203007519","26.2158227848101","27.1986595174263","29.2242630385488","28.895145631068","28.1332792207792","26.5301298701299","25.5256784968685","22.0586311111111","22.2704529115744","23.7657860824742","27.9036571428571","32.7338235294118","36.5343940714908","39.6936066190297","46.5550104384134","52.0018205461638","51.9532784475154","54.9311402286033","54.6553972024281","53.897628742515","54.0429142798269","51.1654340531105","49.2909797353084","45.5152215665951","42.7975137803462","36.0927133507004","33.0722952214189","31.1549232899382","27.388449729504","26.2224394958043","25.6066805392918","26.316393760305","34.1348626252639","27.0698246737254","24.2952790707642","22.8487308972763","25.7894742547866","28.2307543894277","30.847002116672","29.2578215393464","27.5692279729149",
"Euro area","EMU","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0441416501524","88.160224596593","89.0430308858667","90.1681997496834","94.7121127195755","98.3113086288006","101.286930302526","103.114542907254","105.599322162598","102.820052385547","100.86065469313","98.8673479684234","95.8572169722082","91.7044637308893","89.0242152804489","88.043570959341","87.0070997203592","85.8004353889605","85.0794746913883","93.7897320445689","89.1621549621077","85.313010535912","80.1529619361209","77.797129172236",
"Eritrea","ERI","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0959100375747","34.6497071308352","35.2108260754331","46.4766514762078","33.2862861390546","29.1947075322242","29.0301166064543","28.612579801294","30.2094685885497","26.9424893274885","27.5632390071943","25.9882692375015","20.7357490413301","22.060976369261","16.7680727471697","21.2805376775865","17.5647022127032","16.1597177482946","33.9868058928029","53.241077381173","","","","","","","","","","",
"Spain","ESP","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9394409772958","99.2929603794007","106.544052882645","115.928325847413","135.871253994626","156.580256642945","167.635941463016","170.743020696995","173.382324159591","171.325123358508","167.027107954599","157.434331694924","145.759575372544","129.358996447371","118.216890256018","110.901834158974","105.15698823272","98.8298869234399","94.4116262931619","107.572523897153","98.4256244971566","88.2557080550862","78.3202431516815","74.3452454626618",
"Estonia","EST","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2980800105181","56.5739087115337","76.2245652785985","83.7476130434748","89.6688726260344","101.383034984081","92.8043492211177","77.7273393268142","72.2359626283806","68.5688128478961","66.2244826810727","67.7220402662715","68.4124027630138","62.8595377411996","60.7637234103393","58.2395451990957","62.4674951324135","59.288713463529","57.0043935970351","57.9112002251401","61.0527882878267",
"Ethiopia","ETH","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","0.544827291383113","0.466948987073388","0.453731369700999","2.80748716096314","3.17519647698488","3.15370576062068","3.56503322352152","3.56801347571762","3.96282543506534","4.30684521012687","5.08157596420621","5.20924529875301","5.48540128753925","5.53148983677155","5.75715141231063","4.9009503009339","4.56053016368064","4.8563547723273","5.87512450847033","3.01750438966129","1.98952168391567","2.37412804011485","2.36336174363458","2.1265212637523","2.10199378554162","1.85707157270998","1.79543104654079","2.30988581082942","1.66567884606396","1.59906236167661","1.58214336299026","1.43847572438619","2.07157691398828","3.49087755189805","4.84114685389972","7.54482335944397","11.6492618227706","13.996200855524","15.7643606067517","18.9197318949241","17.6238640309735","17.778546785567","17.978117689976","17.5006234628474","16.5291865259117","18.8657892604975","20.4493250657558","18.5250760306452","17.7101483486321","","","","","","","","","","","","","","","","",
"European Union","EUU","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0745462942195","85.8006190103432","86.8175984335954","88.2135708368256","92.4873269873068","96.0901006804587","99.3429854548438","101.3496722809","104.281065427406","101.650377339481","99.8950126717677","98.1708295074088","95.5717799859323","91.7082735649803","89.0396065751618","88.2058325642286","87.01119677193","85.6982550896655","84.7546946355143","92.6610855807897","88.2893728484231","84.0496835570528","78.7109257331583","75.8306206925824",
"Fragile and conflict affected situations","FCS","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","10.3590330475891","10.0203475718098","9.99006206958119","8.57858713032878","9.20252899052167","9.47200789193345","9.48915734220709","9.76284224567735","9.64915565291591","9.35791020210203","8.84109223565391","9.1004934954774","9.72983601136139","10.3383510768594","9.33440453689919","12.2085108386663","13.0495400968279","14.9080486574874","16.7065231850906","14.6967523506051","15.0137153754065","12.0144305627153","12.6923664715955","15.1535895958196","14.3471656847317","14.0473316962865","17.1677939586387","","","","","12.1480806129732","14.2497143648347","13.0617285255208","11.6729092669141","10.8215115497623","10.4367710890981","12.0828006204556","12.6550299386634","15.6509310882998","14.0095646856301","15.1003840176387","14.5836170178462","13.3181273475583","11.6919071042134","11.3230831789234","11.8199408681401","14.8832969950034","24.8761548299976","24.5604437548791","20.9658832961103","20.4246637991671","21.0974628910936","22.9542495985652","21.3318587619334","20.3622913522679","21.5696682738795","19.8552652605187","14.5178157244114","14.685613001897","16.6305134726696","15.2536007000676","14.1236575567704","","",
"Finland","FIN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6545661834749","55.4363782525549","60.2844826449767","63.7327470533763","69.2547338248333","73.4138990286994","76.2828840098579","80.1053265586632","86.308636201062","88.1332149861544","89.5337836128608","92.0754773478126","93.313414939778","93.3662043671516","94.9850612773084","94.7843702628907","94.0317570514361","94.8815247622949","95.9193855390369","101.738251257472","100.140293611616","96.1977943524903","93.2891466445733","91.6849268090176",
"Fiji","FJI","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.433731039075","55.2991212475252","54.7425560184289","61.1134716967661","69.1915847943942","79.0666889707575","78.7496782773846","85.9113508881267","89.605567220233","83.4615495494888","75.3880732634198","76.8012555942269","74.8887465351048","72.5969759825959","78.7659289376831","84.4251449377183","86.2066812169132","92.7963247404047","102.211132997857","124.043461810834","134.439255053669","118.580961165128","114.32337738187","117.865569990441",
"France","FRA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3883861486517","76.5284393068992","75.9612449584322","76.9744161883116","80.324329471898","84.3572835148986","88.974306564356","92.6357426084034","95.0966407247871","95.8471452301569","96.6491919516285","96.5785492959372","95.8769626871841","93.9159081503646","94.9454202268228","97.4904687619857","101.617830234188","104.624051971951","106.913030586051","125.397439701102","120.721909947613","119.225776567681","112.730351800876","107.526984042441",
"Faroe Islands","FRO","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5935512667703","27.5201146545606","28.1324303827731","29.9799290090925","32.1381117967843","30.6916652591526","29.0105568763697","20.8471811483886","16.3172907951623","17.9723272115753","19.7641139850704","20.6758725086465","20.9971525060439","19.8673659513326","21.0871378591617","20.5887236015129","19.4984542321658","19.3351417438786","19.6516929874558","21.1675841729539","22.8301124301281","23.1375384615385","23.2487465181059","20.3227040816327","22.8672588832487","24.169844414354","23.4273605408431","","","",
"Gabon","GAB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","8.21621614515705","10.7260410487488","12.5704202253301","20.2641013726915","15.9705029805462","13.9459459459459","14.4702010712253","14.1916167664671","14.7462236635875","15.6421025036554","17.7631245222068","18.5451950523311","22.8359447004608","20.5642458100559","13.1199892386333","14.4102508650519","13.8708107356418","18.0692552883222","24.1064540059347","19.1365187713311","15.7692988275824","16.2925202476417","15.5585835645555","17.72854600325","16.1824315640663","20.2063312229257","28.5342326291677","29.7400385127547","16.7483582683015","15.4787719955073","12.9223127236826","14.6340279267629","10.9443611257482","10.3152517572052","6.75599656583784","7.92178409825469","6.5893298544356","8.68058280531343","10.7795085066163","9.96367119470568","8.69655229754448","12.5213235669856","12.3109535557091","11.5183478998664","9.270946511217","8.46361766400408","9.55302311116021","9.95222909903567","8.66117230938388","10.091112978373","8.20999683204116","9.52767161179321","11.3020956739669","15.012821298493","14.5417251249117","14.5161472286238","13.8289895507558","10.2903622081637","13.0826930691649","13.3764779657931","","","","","",
"United Kingdom","GBR","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","17.3389409290767","17.493246893571","17.4380535548127","19.343360828077","20.6720645371771","20.623659462135","19.4965958324737","19.82421875","19.7104677060134","19.350052548066","19.8159813410222","20.7525468287874","28.5508566726423","33.5649031732702","35.1995282537451","28.3141460914765","27.3619157976053","26.0847655421175","25.5990134902919","25.86194420458","26.2158726763391","30.8601371313897","34.0485865664453","37.0723310454147","42.2356793276187","43.9062454918151","77.6106416839909","82.7710460232693","91.5754459408487","102.930035021323","104.805960306851","102.333764425911","101.677998125474","99.876224683285","100.030864363201","97.3340220345251","100.208573032979","102.059145903367","102.521279397817","105.462267840437","114.710307135486","119.795748319352","124.868667216702","129.644116744839","137.132637299577","143.123462465389","154.101320753948","170.361968540181","191.174824297189","192.438291597724","184.595179679501","170.366223851942","160.757017223167","149.550820973402","135.512196348591","130.867734160696","132.345573633855","133.269915418237","133.97126985779","132.563371757551","147.041577647771","138.381027391266","128.848239490696","119.761580268407","113.967328530556",
"Georgia","GEO","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4363345628058","32.7152366113766","31.8520769230266","32.879102622471","35.5362693389369","39.9045930084724","44.9483510774207","48.2300744379272","53.9934945176152","55.0685445137905","59.5107335386849","65.0153653606224","79.0383113819376","72.892358254461","63.0529057506879","66.057131134615","68.9191775633887",
"Ghana","GHA","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","4.56846950517837","5.82795698924731","6.18034447821682","7.58181818181818","6.957928802589","8.51978171896316","8.45191040843215","7.56648936170213","8.65882352941176","9.2103948025987","8.2514386896857","12.584","10.0603907637655","5.34333047700657","5.67682403433476","5.78440280143858","5.90269690468894","5.01836423900385","3.52115696178405","2.8188647154702","2.19261644730701","1.84738248010354","1.80235046442493","1.54226844456036","2.20940933837471","3.10839882465428","3.62810988808998","3.15415549597855","3.13928135190773","5.84456546435471","4.92869864550594","3.65734044783811","4.9419292690541","4.83817566695075","5.25003266090298","5.07356450843041","6.00507906550134","8.19509402411892","9.3588471656594","12.5620832397761","13.971491324036","11.8843912608955","12.1495373048323","12.493048761649","13.1724893671741","15.5440688136274","10.8575870160572","14.4884302260337","12.6134904703492","17.7369732584538","16.6607748086712","17.1952826473503","18.0717128637123","15.2923716479322","16.5048906269026","17.9335670472186","17.4356386560413","16.0995201444141","13.7141432192203","13.9372113856401","13.058528858537","13.0544311231372","13.2885237880865","9.44619497372883","",
"Gibraltar","GIB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40144002428","2.47534470382151","2.85362924409658","3.00025790157888","3.39956423274014","3.32684097662802","3.10173118542823","2.50563486232653","","2.73537209310413","2.77157599765352","2.84531440721058","2.89892952671017","2.59622910971066","3.87915654280266","4.60476073585137","3.26263943860801","3.23943146683863","2.65986866597769","3.94270199195746","6.8178937916267","5.91858015950185","7.34182007384099","9.93570310868044","11.8208499509811","10.772259870664","9.11569152802411","9.65173767168938","10.2918968518411","10.0230932191264","9.09358270499651","","","",
"Gambia, The","GMB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","16.162127929069","16.6394399066511","17.8192419825073","17.2263549415515","16.3836622303809","17.3973799126638","13.0658783783784","16.359375","14.6918852959121","11.0252100840336","15.6667938859456","16.9714141887212","21.1216517857143","21.3492304561218","23.8708179973049","24.1877878199754","21.0815770911912","24.6786177772341","25.1179987413468","24.3404061664486","15.0917859365277","11.9669400307535","11.8225774895889","11.0198867092156","10.9926754590191","5.17667166949984","3.72721700831013","5.47708741592521","5.62665960139634","4.83617845391854","4.37322208120126","5.44503379650279","5.70956380786422","6.60630718792009","6.74107428686038","8.32140200906951","10.6899415579653","11.7579441643718","5.03258038667537","5.85223886598166","7.21291896424901","7.54851230375493","8.73270872952293","9.16645259698903","9.49108014230579","10.4075521213533","10.0796538891506","9.98100085589005","8.8311855558866","","","6.09221630485146","7.05226804537001","8.2021724578564","8.15222243350758","8.87544997363302","9.62022046951909","8.67488373035097","",
"Guinea-Bissau","GNB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47797571695239","6.43278622631431","6.50273883090777","6.78497602639429","8.4647871092902","5.12897477290728","3.90717895730324","4.57288193967242","5.49587903007217","3.3391278988497","2.57459727352046","2.72443831532961","3.60191030647951","2.76380311816524","4.36120784367581","0.383077011985722","1.30037297900797","0.636901086326267","1.1406146620526","1.46468772744116","2.17916798609808","3.2143957296009","5.12193287345221","4.43143825383554","6.3595348790892","8.68660543992672","12.2237244144012","11.9864956964581","13.4338996126926","7.77995634782975","7.00586280603824","11.7090574410238","13.8535174051652","13.409872021777","13.7833198687052","13.4954737107757","14.7209674921866","12.5767303355497","11.1195575477567",
"Equatorial Guinea","GNQ","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","23.3915003887404","31.6058011108198","26.7913376875341","24.6259121401622","27.6550769449156","25.7713318341911","38.2326958401526","21.2194972986663","5.1656544925775","4.02011693673264","4.79762403015508","5.21035574316028","4.65452142589506","6.46172223470148","5.56636788879989","3.63341617435826","3.47007757207302","4.16905437079468","3.58879170056066","2.72215431812877","2.14853263799982","2.37293393091507","2.80267296559979","4.10405482430278","5.31752124002543","6.07828531496565","6.4064820440112","4.83204994072443","6.863157222794","8.10847678929606","12.5262525944721","14.9468582596128","14.1214330973783","14.1882491471457","15.2395082821309","12.8708903076884","10.4542771122938","8.08192941445443","5.90842492713663","",
"Greece","GRC","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6965910004471","54.8718327415203","58.7319609377145","63.8775428098327","73.6573957197981","77.5454374177186","85.7984237428537","90.5073136555285","89.22442515662","112.814277336853","119.201382534538","120.147931380692","119.790203680738","117.895057189809","113.433357315224","108.627097496027","100.647509860794","91.2069328032117","80.2122396702063","81.2709751259998","56.1973361608804","52.2433551193593","49.1041414954525","48.3698926516619",
"Grenada","GRD","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","26.3283673583219","25.1758663441574","23.3054595878143","24.1578004517725","24.0523782953934","23.2658878582256","21.4030650345733","20.6812777053951","24.2168321848982","30.0224064278912","32.5117312004983","33.3305485794548","37.8215311244767","36.0575338369665","35.4070943984352","37.6173287612672","49.4494334620174","47.2317273407588","47.3321991137674","49.993292356648","55.5239298806533","56.8697086739477","59.002157096531","62.5581236017041","63.0805181869931","61.4322462863877","58.4647454422207","61.6179867190086","57.9510649627263","64.8766668373539","68.7935247685599","70.0770486884809","79.377116503493","83.9799398580034","84.8760208716829","82.8048136761002","74.2566602346301","65.2063355329454","57.3214285714286","53.7227840903144","51.0669057528748","50.6457030915135","49.5470652329837","59.3971695400769","57.2866115135442","53.2937254742394","51.4657605988509","54.0819649579282",
"Greenland","GRL","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
